date,total_value
2024-01-15 07:00:00,1077707511.4831486
2024-01-16 07:00:00,1087598485.4831486
2024-01-17 07:00:00,1085971597.4831486
2024-01-18 07:00:00,1087798767.4831486
2024-01-19 07:00:00,1091804685.4831486
2024-01-22 07:00:00,1097302444.4831486
2024-01-23 07:00:00,1098544681.4831486
2024-01-24 07:00:00,1100806822.4831486
2024-01-25 07:00:00,1098690857.4831486
2024-01-26 07:00:00,1099093701.4831486
2024-01-29 07:00:00,1095571690.4831486
2024-01-30 07:00:00,1099514825.4831486
2024-01-31 07:00:00,1093376133.4831486
2024-02-01 07:00:00,1095205827.4831486
